,Price,Year,Mileage,City,State,Vin,Make,Model,General Model,New Car Price
280,34425,2017,3140,Peoria, AZ,W04WJ3N53HG005638,Buick,CascadaSport,Cascada,33070
281,26125,2016,17475,Northglenn, CO,W04WT3N51GG032510,Buick,CascadaPremium,Cascada,33070
282,28460,2016,1572,Columbus, IN,W04WT3N52GG070229,Buick,CascadaPremium,Cascada,33070
283,25500,2016,5702,HOUSTON, TX,W04WT3N53GG107594,Buick,CascadaPremium,Cascada,33070
284,37385,2016,424,Miami, FL,W04WT3N59GG047501,Buick,CascadaPremium,Cascada,33070
285,28000,2016,8739,Stuart, FL,W04WT3N54GG036163,Buick,CascadaPremium,Cascada,33070
286,27971,2016,11590,Pensacola, FL,W04WT3N54GG044344,Buick,CascadaPremium,Cascada,33070
287,29997,2017,3917,Springfield, IL,W04WH3N59HG022536,Buick,CascadaPremium,Cascada,33070
288,27500,2016,18627,Murphy, NC,W04WT3N50GG035981,Buick,CascadaPremium,Cascada,33070
289,27000,2016,1307,Danville, KY,W04WT3N58GG098133,Buick,CascadaPremium,Cascada,33070
290,28792,2016,27200,Tempe, AZ,W04WT3N5XGG038919,Buick,CascadaPremium,Cascada,33070
291,36990,2016,65,Miami, FL,W04WT3N5XGG086615,Buick,CascadaPremium,Cascada,33070
292,26888,2016,9549,New York, NY,W04WT3N54GG096752,Buick,CascadaPremium,Cascada,33070
293,29875,2016,1710,Jacksonville, FL,W04WT3N57GG068640,Buick,CascadaPremium,Cascada,33070
294,30000,2016,212,Goodyear, AZ,W04WT3N52GG149593,Buick,CascadaPremium,Cascada,33070
295,26000,2016,20644,Winchester, KY,W04WT3N56GG019204,Buick,CascadaPremium,Cascada,33070
296,33990,2016,36,Miami, FL,W04WV3N5XGG089248,Buick,CascadaConvertible,Cascada,33070
297,29999,2016,20,Sunnyvale, CA,W04WT3N59GG050320,Buick,CascadaPremium,Cascada,33070
298,27574,2016,12951,Newport, TN,W04WT3N52GG006157,Buick,CascadaPremium,Cascada,33070
299,27885,2016,4349,Pensacola, FL,W04WT3N53GG117347,Buick,CascadaPremium,Cascada,33070
300,19500,2014,26905,Tampa, FL,1G4GB5G35EF267365,Buick,LaCrosseFWD,LaCrosse,29570
301,5688,2007,127644,Fort Collins, CO,2G4WD552X71148365,Buick,LaCrosse4dr,LaCrosse,29570
302,19995,2014,35696,Kyle, TX,1G4GB5G35EF280794,Buick,LaCrosseFWD,LaCrosse,29570
303,21490,2014,8007,Jasper, AL,1G4GB5G36EF265527,Buick,LaCrosseFWD,LaCrosse,29570
304,20944,2014,25042,Vernon, CT,1G4GC5G3XEF205232,Buick,LaCrosseAWD,LaCrosse,29570
305,22999,2015,41300,Conway, AR,1G4GB5GR5FF190132,Buick,LaCrosseFWD,LaCrosse,29570
306,13988,2012,73545,Tyler, TX,1G4GD5E36CF376380,Buick,LaCrosseFWD,LaCrosse,29570
307,21992,2013,15922,Rockford, IL,1G4GC5E34DF317347,Buick,LaCrosseFWD,LaCrosse,29570
308,9195,2007,71545,Montclair, CA,2G4WD582071196520,Buick,LaCrosse4dr,LaCrosse,29570
309,21991,2014,36667,McKinney, TX,1G4GD5G32EF217999,Buick,LaCrosseFWD,LaCrosse,29570
310,17400,2014,39906,Lexington, TN,1G4GB5GR5EF261781,Buick,LaCrosseFWD,LaCrosse,29570
311,16999,2012,41846,Rockford, MI,1G4GH5E32CF212421,Buick,LaCrosseFWD,LaCrosse,29570
312,14000,2012,74483,Canton, GA,1G4GC5E37CF116069,Buick,LaCrosseFWD,LaCrosse,29570
313,18800,2013,42228,Cypress, TX,1G4GF5E35DF278937,Buick,LaCrosseFWD,LaCrosse,29570
314,21650,2014,37640,Libertyville, IL,1G4GD5G38EF165343,Buick,LaCrosseFWD,LaCrosse,29570
315,22500,2014,48462,Hazelwood, MO,1G4GF5G32EF105455,Buick,LaCrosseFWD,LaCrosse,29570
316,7988,2008,104674,Oklahoma City, OK,2G4WD582X81143292,Buick,LaCrosse4dr,LaCrosse,29570
317,17899,2014,51117,Beavercreek, OH,1G4GC5G31EF135880,Buick,LaCrosseAWD,LaCrosse,29570
318,9988,2010,102979,Lawrence, KS,1G4GC5EG2AF322156,Buick,LaCrosse4dr,LaCrosse,29570
319,12999,2012,67763,Ellensburg, WA,1G4GD5E35CF353852,Buick,LaCrosseFWD,LaCrosse,29570
320,19807,2017,17816,Houston, TX,2G4GL5EXXH9150803,Buick,RegalSport,Regal,25070
321,19389,2017,28486,Plano, TX,2G4GL5EX5H9101752,Buick,RegalSport,Regal,25070
322,19483,2017,24729,Las Vegas, NV,2G4GL5EX5H9106899,Buick,RegalSport,Regal,25070
323,16989,2014,25520,Norwich, CT,2G4GL5EX5E9221689,Buick,RegalTurbo,Regal,25070
324,11750,2012,74801,Murfreesboro, TN,2G4GS5EK3C9146740,Buick,RegalPremium,Regal,25070
325,17000,2016,28399,Louisville, KY,2G4GK5EX6G9161234,Buick,RegalTurbo,Regal,25070
326,19995,2017,27640,Nevada, MO,2G4GR5GXXH9104934,Buick,RegalPremium,Regal,25070
327,19400,2017,31502,Fort Worth, TX,2G4GL5EX7H9102000,Buick,RegalSport,Regal,25070
328,20794,2016,20153,Heber Springs, AR,2G4GK5EX5G9104233,Buick,RegalTurbo,Regal,25070
329,19000,2015,21188,Sunrise, FL,2G4GN5EX4F9296007,Buick,RegalPremium,Regal,25070
330,19476,2013,36867,Naperville, IL,2G4GV5GV2D9204434,Buick,RegalTurbo,Regal,25070
331,14793,2014,29387,Akron, OH,2G4GN5EX2E9169822,Buick,RegalPremium,Regal,25070
332,18777,2014,7532,Taylor, MI,2G4GN5EXXE9325122,Buick,RegalPremium,Regal,25070
333,13979,2012,46015,Chesapeake, VA,2G4GS5EK5C9115392,Buick,RegalPremium,Regal,25070
334,19996,2016,17895,Anderson, SC,2G4GK5EX5G9185279,Buick,RegalTurbo,Regal,25070
335,19551,2014,57144,Kosciusko, MS,2G4GT5GX5E9214707,Buick,RegalGS,Regal,25070
336,13350,2014,44786,Dumfries, VA,2G4GM5ER6E9265389,Buick,RegalPremium,Regal,25070
337,20998,2013,14399,Southern Pines, NC,2G4GV5GV1D9215277,Buick,RegalTurbo,Regal,25070
338,23396,2017,23576,Indianapolis, IN,2G4GL5EX8H9109974,Buick,RegalSport,Regal,25070
339,16400,2014,30100,Cypress, TX,2G4GN5EX4E9185987,Buick,RegalPremium,Regal,25070
340,23988,2014,25907,Jacksonville, FL,1G6AB5SA6E0141845,Cadillac,ATS2.5L,ATS,38995
341,21482,2014,20842,Summerville, SC,1G6AB5SA9E0134209,Cadillac,ATS2.5L,ATS,38995
342,20500,2014,20238,Augusta, GA,1G6AA5RA7E0104375,Cadillac,ATS2.5L,ATS,38995
343,28995,2014,20641,Miami, FL,1G6AB5SX3E0105776,Cadillac,ATS2.0L,ATS,38995
344,31988,2017,2720,Duluth, GA,1G6AH5SX0H0195410,Cadillac,ATS,ATS,38995
345,18564,2014,25300,Seattle, WA,1G6AA5RAXE0162089,Cadillac,ATS2.5L,ATS,38995
346,23400,2014,31508,Wilkes-Barre, PA,1G6AH5RX6E0175504,Cadillac,ATS2.0L,ATS,38995
347,34988,2016,551,Mt. Juliet, TN,1G6AE1RS0G0100435,Cadillac,ATS,ATS,38995
348,18588,2014,36360,Lafayette, IN,1G6AG5RX0E0181124,Cadillac,ATS2.0L,ATS,38995
349,20455,2014,31088,Fairborn, OH,1G6AB5SX4E0189431,Cadillac,ATS2.0L,ATS,38995
350,25689,2015,47267,Texas City, TX,1G6AB1R33F0109355,Cadillac,ATS,ATS,38995
351,27987,2016,12077,Edmonds, WA,1G6AH5RX5G0181118,Cadillac,ATS,ATS,38995
352,35888,2016,20264,Delray Beach, FL,1G6AC1RS7G0115939,Cadillac,ATS,ATS,38995
353,17995,2013,88057,Denton, TX,1G6AE5S37D0124642,Cadillac,ATS3.6L,ATS,38995
354,18399,2013,24966,Bedford, OH,1G6AH5RX5D0178845,Cadillac,ATS2.0L,ATS,38995
355,14950,2013,94546,Carrollton, TX,1G6AB5RX5D0129338,Cadillac,ATS2.0L,ATS,38995
356,20900,2014,13258,Fairfield, OH,1G6AA5RX5E0105416,Cadillac,ATS2.0L,ATS,38995
357,13888,2013,59920,Jacksonville, FL,1G6AA5RA3D0120796,Cadillac,ATS2.5L,ATS,38995
358,38700,2016,3695,Cincinnati, OH,1G6AH5RX5G0141587,Cadillac,ATS,ATS,38995
359,17750,2013,62125,Doylestown, PA,1G6AA5RX3D0128319,Cadillac,ATS2.0L,ATS,38995
360,64789,2016,9350,Oakhurst, NJ,1G6KK5R60GU150946,Cadillac,CT6,CT6,50495
361,58100,2017,6689,Bethesda, MD,1G6KD5RS9HU203328,Cadillac,CT6,CT6,50495
362,60451,2017,12961,Fife, WA,1G6KF5RS2HU141233,Cadillac,CT6,CT6,50495
363,49995,2016,8197,Alexandria, VA,1G6KD5RS9GU125759,Cadillac,CT6,CT6,50495
364,63460,2016,9118,Woburn, MA,1G6KK5R60GU158433,Cadillac,CT6,CT6,50495
365,50723,2016,7701,Morrow, GA,1G6KG5R65GU151141,Cadillac,CT6,CT6,50495
366,59995,2017,1234,Missoula, MT,1G6KD5RS9HU198907,Cadillac,CT6,CT6,50495
367,70000,2016,3710,ONTARIO, CA,1G6KK5R67GU160177,Cadillac,CT6,CT6,50495
368,46000,2016,2231,Naperville, IL,1G6KD5RS2GU156948,Cadillac,CT6,CT6,50495
369,50000,2016,4719,Louisville, KY,1G6KD5RS7GU146481,Cadillac,CT6,CT6,50495
370,69000,2016,7440,Fremont, CA,1G6KG5R63GU156421,Cadillac,CT6,CT6,50495
371,49995,2017,6582,Smyrna, GA,1G6KC5RX4HU157857,Cadillac,CT6,CT6,50495
372,44401,2016,20220,Fort Lauderdale, FL,1G6KB5RS0GU157442,Cadillac,CT6,CT6,50495
373,48768,2017,11920,Valencia, CA,1G6KF5RS1HU147279,Cadillac,CT6,CT6,50495
374,62545,2017,10799,Vernon, CT,1G6KD5RS0HU128518,Cadillac,CT6,CT6,50495
375,51950,2016,6147,Worthington, OH,1G6KG5R64GU124643,Cadillac,CT6,CT6,50495
376,62791,2016,9451,THOUSAND OAKS, CA,1G6KF5RS8GU162411,Cadillac,CT6,CT6,50495
377,59800,2016,8965,Westmont, IL,1G6KJ5RS9GU153618,Cadillac,CT6,CT6,50495
378,43993,2016,1201,Tampa, FL,1G6KC5RX4GU165889,Cadillac,CT6,CT6,50495
379,59625,2016,16468,Taylorville, IL,1G6KK5R67GU146747,Cadillac,CT6,CT6,50495
380,10900,2012,77800,Hollywood, FL,1G6DA5E50C0126737,Cadillac,CTS,CTS,46995
381,13000,2008,76860,Las Vegas, NV,1G6DJ577780146392,Cadillac,CTS4dr,CTS,46995
382,20465,2013,58888,El Paso, TX,1G6DA1E35D0106122,Cadillac,CTS,CTS,46995
383,15985,2011,46024,Rainbow City, AL,1G6DC5EY1B0149107,Cadillac,CTS,CTS,46995
384,13000,2010,83619,Fredricksburg, VA,1G6DM5EV4A0133890,Cadillac,CTS,CTS,46995
385,33988,2017,26980,Madison, TN,1G6AR5SX0H0117660,Cadillac,CTS,CTS,46995
386,29463,2014,48470,Fife, WA,1G6AX5S30E0155095,Cadillac,CTS,CTS,46995
387,34995,2015,22747,Green Cove Springs, FL,1G6AU5S81F0127828,Cadillac,CTS,CTS,46995
388,8995,2009,116447,Sterling Heights, MI,1G6DG577090122077,Cadillac,CTS4dr,CTS,46995
389,16180,2011,77887,Colorado Springs, CO,1G6DL5EY7B0100980,Cadillac,CTS,CTS,46995
390,39995,2016,5135,Venice, FL,1G6AP5SX5G0195629,Cadillac,CTS,CTS,46995
391,36988,2017,13906,London, OH,1G6AX5SX0H0124100,Cadillac,CTS,CTS,46995
392,22995,2014,33959,Blackwood, NJ,1G6AX5SX2E0187436,Cadillac,CTS,CTS,46995
393,14990,2011,91907,Edgewater Park, NJ,1G6DG5EYXB0130432,Cadillac,CTS,CTS,46995
394,16900,2012,54922,Colorado Springs, CO,1G6DG5E57C0149172,Cadillac,CTS,CTS,46995
395,30995,2014,12421,Richmond, VA,1G6AR5S34E0127262,Cadillac,CTS,CTS,46995
396,31950,2014,29527,Smyrna, GA,1G6AY5SX1E0123594,Cadillac,CTS,CTS,46995
397,12550,2009,80207,Phoenix, AZ,1G6DJ577690100165,Cadillac,CTS4dr,CTS,46995
398,32994,2012,71917,Dixon, CA,1G6DV1EP4C0149551,Cadillac,CTS-V,CTS,46995
399,26392,2014,20309,Homosassa, FL,1G6AR5SX7E0162963,Cadillac,CTS,CTS,46995
400,33851,2017,16356,Aberdeen, MD,2G61M5S37H9112618,Cadillac,XTSFWD,XTS,46795
401,35150,2017,15314,Palmyra, NJ,2G61N5S38H9149495,Cadillac,XTSAWD,XTS,46795
402,22900,2015,41402,Miramar, FL,2G61M5S33F9182890,Cadillac,XTSLuxury,XTS,46795
403,27744,2014,36288,White Plains, NY,2G61N5S39E9132734,Cadillac,XTSLuxury,XTS,46795
404,30490,2017,5168,Temple Hills, MD,2G61M5S31H9143265,Cadillac,XTSFWD,XTS,46795
405,34990,2016,12184,Portsmouth, NH,2G61N5S33G9170303,Cadillac,XTSAWD,XTS,46795
406,27988,2015,19257,Savannah, MO,2G61N5S34F9283885,Cadillac,XTSLuxury,XTS,46795
407,32700,2017,9387,Orlando, FL,2G61M5S37H9144064,Cadillac,XTSFWD,XTS,46795
408,22488,2013,69865,Jacksonville, FL,2G61U5S31D9204821,Cadillac,XTSPlatinum,XTS,46795
409,29951,2016,16222,Columbia, SC,2G61M5S36G9170475,Cadillac,XTSFWD,XTS,46795
410,29250,2016,22063,Louisville, KY,2G61N5S39G9141873,Cadillac,XTSAWD,XTS,46795
411,29900,2015,46479,Fremont, CA,2G61S5S33F9236159,Cadillac,XTSPlatinum,XTS,46795
412,19985,2013,49638,Dublin, OH,2G61P5S36D9156627,Cadillac,XTSLuxury,XTS,46795
413,22695,2013,44133,Suffolk, VA,2G61P5S31D9103298,Cadillac,XTSLuxury,XTS,46795
414,37765,2017,13165,Woburn, MA,2G61N5S36H9155294,Cadillac,XTSAWD,XTS,46795
415,20995,2013,82082,Fremont, NE,2G61V5S38D9185617,Cadillac,XTSPlatinum,XTS,46795
416,20493,2014,27030,Miami, FL,2G61L5S35E9173318,Cadillac,XTSFWD,XTS,46795
417,25567,2016,42351,Layton, UT,2G61M5S36G9149674,Cadillac,XTSFWD,XTS,46795
418,25999,2013,43834,Jacksonville, NC,2G61U5S34D9141343,Cadillac,XTSPlatinum,XTS,46795
419,28995,2014,22848,Norfolk, VA,2G61M5S37E9161006,Cadillac,XTSLuxury,XTS,46795
420,28424,2016,35747,Victorville, CA,1G1FF1R74G0161078,Chevrolet,CamaroCoupe,Camaro,25000
421,29000,2017,11620,Birmingham, AL,1G1FB3DS9H0131742,Chevrolet,CamaroConvertible,Camaro,25000
422,14990,2012,81792,Houston, TX,2G1FG1E39C9123457,Chevrolet,CamaroCoupe,Camaro,25000
423,16999,2014,69818,Merced, CA,2G1FB1E35E9122548,Chevrolet,CamaroCoupe,Camaro,25000
424,17548,2011,42270,Mesquite, TX,2G1FC3DD5B9209879,Chevrolet,Camaro2dr,Camaro,25000
425,21994,2016,24447,Addison, TX,1G1FB1RS6G0155816,Chevrolet,CamaroCoupe,Camaro,25000
426,23944,2014,27486,Monticello, MN,2G1FC1E37E9124153,Chevrolet,CamaroCoupe,Camaro,25000
427,16944,2013,42293,Dover, DE,2G1FC1E34D9209689,Chevrolet,CamaroCoupe,Camaro,25000
428,21995,2011,19122,Montgomery, AL,2G1FK3DJ3B9202776,Chevrolet,Camaro2dr,Camaro,25000
429,27988,2017,24248,Englewood, CO,1G1FB3DS0H0123898,Chevrolet,CamaroConvertible,Camaro,25000
430,27500,2016,2145,Louisville, KY,1G1FA3DS2G0181206,Chevrolet,CamaroConvertible,Camaro,25000
431,16587,2013,55749,Flagstaff, AZ,2G1FB1E39D9135155,Chevrolet,CamaroCoupe,Camaro,25000
432,22790,2011,23986,Tinley Park, IL,2G1FK3DJ9B9202104,Chevrolet,Camaro2dr,Camaro,25000
433,24995,2014,46369,McDonough, GA,2G1FJ1EJXE9258157,Chevrolet,CamaroCoupe,Camaro,25000
434,18988,2015,8188,Victoria, TX,2G1FA1E34F9272784,Chevrolet,CamaroCoupe,Camaro,25000
435,15625,2011,57484,Augusta, GA,2G1FB1ED6B9102491,Chevrolet,Camaro2dr,Camaro,25000
436,27888,2011,7447,San Angelo, TX,2G1FK1EJ0B9202821,Chevrolet,Camaro2dr,Camaro,25000
437,18988,2013,43288,Louisville, KY,2G1FB1E37D9225209,Chevrolet,CamaroCoupe,Camaro,25000
438,21500,2015,29031,Highland, IN,2G1FD3D35F9282079,Chevrolet,CamaroConvertible,Camaro,25000
439,22895,2015,32339,Miami, FL,2G1FF1E30F9133091,Chevrolet,CamaroCoupe,Camaro,25000
440,48990,2015,6549,Maitland, FL,1G1YD2D72F5100955,Chevrolet,CorvetteCoupe,Corvette,55900
441,53617,2014,13696,Cherry Hill, NJ,1G1YL3D78E5119274,Chevrolet,Corvette,Corvette,55900
442,51000,2015,5738,Rahway, NJ,1G1YG2D74F5109289,Chevrolet,CorvetteCoupe,Corvette,55900
443,28988,2012,49379,Anderson, IN,1G1YB2DW4C5105941,Chevrolet,CorvetteCoupe,Corvette,55900
444,47999,2017,2285,Atlanta, GA,1G1YB2D72H5111155,Chevrolet,CorvetteStingray,Corvette,55900
445,26990,2002,9367,Lauderdale Lakes, FL,1G1YY12S725133868,Chevrolet,Corvette2dr,Corvette,55900
446,54982,2016,2485,Coconut Creek, FL,1G1YK3D71G5117257,Chevrolet,CorvetteStingray,Corvette,55900
447,47866,2015,22289,Spring, TX,1G1YK2D7XF5109599,Chevrolet,CorvetteCoupe,Corvette,55900
448,46988,2012,12656,Highland, IN,1G1YW3DWXC5102312,Chevrolet,CorvetteConvertible,Corvette,55900
449,33140,2009,10350,Englewood, CO,1G1YY36W895110635,Chevrolet,Corvette2dr,Corvette,55900
450,46813,2016,12197,Defiance, OH,1G1YA2D72G5115546,Chevrolet,CorvetteStingray,Corvette,55900
451,38978,2012,11261,Tampa, FL,1G1YV2DW9C5109510,Chevrolet,CorvetteCoupe,Corvette,55900
452,56911,2013,18267,Odessa, TX,1G1YY3DE7D5701963,Chevrolet,Corvette427,Corvette,55900
453,57000,2016,14420,Tampa, Fl,1G1YM3D72G5118539,Chevrolet,CorvetteStingray,Corvette,55900
454,71999,2016,18222,Melbourne, FL,1G1YS2D66G5606187,Chevrolet,CorvetteCoupe,Corvette,55900
455,18995,2000,41693,Jacksonville, FL,1G1YY22G1Y5106983,Chevrolet,Corvette2dr,Corvette,55900
456,21998,2008,81168,Bel Air, MD,1G1YY25W085121946,Chevrolet,Corvette2dr,Corvette,55900
457,23995,2006,45409,Fountain Hills, AZ,1G1YY26U065126834,Chevrolet,Corvette2dr,Corvette,55900
458,11000,1998,117500,Marietta, GA,1G1YY22G0W5100508,Chevrolet,Corvette2dr,Corvette,55900
459,65992,2017,3617,Houston, TX,1G1YY2D71H5108262,Chevrolet,CorvetteGrand,Corvette,55900
460,7995,2012,145592,Des Moines, IA,1G1PH5SC8C7303477,Chevrolet,CruzeSedan,Cruze,17995
461,8990,2014,89154,Newport, RI,1G1PJ5SB1E7271311,Chevrolet,CruzeECO,Cruze,17995
462,12555,2016,33483,Avon, IN,1G1PE5SB1G7131573,Chevrolet,Cruze,Cruze,17995
463,16298,2015,41632,Colorado Springs, CO,1G1PG5SB4F7247536,Chevrolet,CruzeLTZ,Cruze,17995
464,13493,2016,14306,McKinney, TX,1G1PE5SB9G7190208,Chevrolet,Cruze,Cruze,17995
465,11095,2013,62982,Escondido, CA,1G1PK5SB9D7164437,Chevrolet,CruzeLs,Cruze,17995
466,16635,2017,12789,Forest Park, IL,1G1BF5SM7H7163681,Chevrolet,CruzeSedan,Cruze,17995
467,18591,2017,12791,Sugar Land, TX,1G1BF5SM5H7187042,Chevrolet,CruzeSedan,Cruze,17995
468,15498,2015,39348,Vacaville, CA,1G1PG5SB2F7284911,Chevrolet,CruzeLTZ,Cruze,17995
469,10995,2014,47077,Harrisburg, PA,1G1PA5SG4E7322439,Chevrolet,CruzeLS,Cruze,17995
470,9493,2015,32920,Salt Lake City, UT,1G1PC5SB5F7266608,Chevrolet,Cruze1LT,Cruze,17995
471,13685,2015,43251,Tyler, TX,1G1PE5SB8F7186438,Chevrolet,Cruze2LT,Cruze,17995
472,11994,2016,36155,Doral, FL,1G1PE5SB5G7224063,Chevrolet,Cruze,Cruze,17995
473,8995,2012,69173,Layton, UT,1G1PE5SC6C7345297,Chevrolet,CruzeLT,Cruze,17995
474,13500,2015,38221,Statesboro, GA,1G1PG5SB4F7279161,Chevrolet,CruzeLTZ,Cruze,17995
475,13488,2015,37008,Fort Wayne, IN,1G1PE5SB7F7194238,Chevrolet,Cruze2LT,Cruze,17995
476,9995,2012,22259,Spencerport, NY,1G1PC5SH7C7145286,Chevrolet,CruzeSedan,Cruze,17995
477,10999,2015,30667,Montebello, CA,1G1PC5SB8F7289946,Chevrolet,Cruze1LT,Cruze,17995
478,8900,2013,84646,Marion, IA,1G1PC5SB1D7143921,Chevrolet,Cruze1LT,Cruze,17995
479,13390,2015,48605,Ennis, TX,1G1PE5SB1F7263005,Chevrolet,Cruze2LT,Cruze,17995
480,22995,2017,29470,Indianapolis, IN,2G1105S35H9117754,Chevrolet,ImpalaLT,Impala,28020
481,21980,2017,15067,Valdosta, GA,2G1105S36H9130206,Chevrolet,ImpalaLT,Impala,28020
482,6995,2010,115702,Noblesville, IN,2G1WC5EMXA1204653,Chevrolet,Impala4dr,Impala,28020
483,15900,2014,65596,Oakland Park, FL,2G1125S37E9316018,Chevrolet,Impala2LT,Impala,28020
484,21777,2014,25320,Villa Park, IL,1G1145SL1EU120962,Chevrolet,ImpalaLTZ,Impala,28020
485,25898,2017,16061,Gadsden, AL,2G1145S39H9159879,Chevrolet,ImpalaPremier,Impala,28020
486,22988,2017,29398,Conroe, TX,2G1105S35H9113607,Chevrolet,ImpalaLT,Impala,28020
487,24108,2016,27536,Greensboro, NC,1G1145S3XGU157642,Chevrolet,ImpalaLTZ,Impala,28020
488,2995,2009,162325,Grand Rapids, MN,2G1WT57KX91144171,Chevrolet,Impala4dr,Impala,28020
489,15595,2014,54967,Lansing, MI,1G1115SL1EU125586,Chevrolet,ImpalaLT,Impala,28020
490,10575,2013,78229,PERRYVILLE, MO,2G1WG5E36D1176060,Chevrolet,ImpalaLT,Impala,28020
491,6995,2013,110248,Omaha, NE,2G1WD5E34D1266591,Chevrolet,ImpalaPolice,Impala,28020
492,20535,2017,22023,Watertown, NY,2G1105SA6H9104624,Chevrolet,ImpalaLT,Impala,28020
493,5495,2008,146518,Oklahoma City, OK,2G1WT58KX89268634,Chevrolet,Impala4dr,Impala,28020
494,18600,2016,44092,BRIGHAM CITY, UT,2G1115S36G9151827,Chevrolet,Impala2LT,Impala,28020
495,7339,2013,114413,Merced, CA,2G1WF5E33D1157825,Chevrolet,ImpalaLS,Impala,28020
496,14492,2014,50595,Bethel Park, PA,2G1125S34E9308930,Chevrolet,Impala2LT,Impala,28020
497,8703,2010,62770,Murfreesboro, TN,2G1WB5EK8A1189958,Chevrolet,Impala4dr,Impala,28020
498,10795,2013,99520,Memphis, TN,2G1WF5E3XD1121484,Chevrolet,ImpalaLS,Impala,28020
499,11795,2012,94832,Conway, SC,2G1WG5E35C1257940,Chevrolet,ImpalaLT,Impala,28020
500,10647,2013,70540,Tucson, AZ,1G11A5SA2DF250842,Chevrolet,Malibu4d,Malibu,22090
501,12867,2013,83025,Blair, NE,1G11E5SA5DF263475,Chevrolet,Malibu2LT,Malibu,22090
502,17933,2017,22220,Victorville, CA,1G1ZE5ST1HF174416,Chevrolet,MalibuLT,Malibu,22090
503,18533,2017,19788,San Mateo, CA,1G1ZE5ST6HF191017,Chevrolet,MalibuLT,Malibu,22090
504,2745,2002,139956,Fargo, ND,1G1ND52J02M629727,Chevrolet,Malibu4dr,Malibu,22090
505,15499,2014,26424,Sierra Vista, AZ,1G11C5SL8EF249059,Chevrolet,Malibu1LT,Malibu,22090
506,11400,2013,79169,Houston, TX,1G11E5SAXDF267408,Chevrolet,Malibu2LT,Malibu,22090
507,18533,2017,18366,Tampa, FL,1G1ZE5ST9HF182439,Chevrolet,MalibuLT,Malibu,22090
508,7991,2012,89326,Jacksonville, FL,1G1ZB5E06CF346152,Chevrolet,MalibuLS,Malibu,22090
509,13999,2013,67125,SEYMOUR, IN,1G11F5RR9DF115029,Chevrolet,MalibuECO,Malibu,22090
510,17233,2017,27806,Woburn, MA,1G1ZE5ST6HF110291,Chevrolet,MalibuLT,Malibu,22090
511,11897,2014,93477,Philadelphia, MS,1G11E5SL4EF112081,Chevrolet,Malibu2LT,Malibu,22090
512,14750,2015,41463,Amarillo, TX,1G11C5SL7FF328014,Chevrolet,Malibu1LT,Malibu,22090
513,11852,2013,86761,Topeka, KS,1G11H5SA7DF285517,Chevrolet,Malibu1LTZ,Malibu,22090
514,14555,2016,43162,Phoenix, AZ,1G1ZE5ST0GF295906,Chevrolet,MalibuLT,Malibu,22090
515,18972,2016,26281,Peoria, AZ,1G1ZJ5SU9GF332424,Chevrolet,MalibuHybrid,Malibu,22090
516,14595,2014,21574,Wolcott, NY,1G11C5SL2EF172298,Chevrolet,Malibu1LT,Malibu,22090
517,18533,2017,19437,Victorville, CA,1G1ZE5ST8HF187891,Chevrolet,MalibuLT,Malibu,22090
518,18800,2015,38324,Lithia Springs, GA,1G11G5SXXFF282296,Chevrolet,Malibu2LTZ,Malibu,22090
519,16733,2017,33445,Jersey City, NJ,1G1ZE5ST3HF191315,Chevrolet,MalibuLT,Malibu,22090
520,8500,2014,66669,Amesbury, MA,1G1JC6SG7E4137535,Chevrolet,SonicHatchback,Sonic,15420
521,11375,2015,45720,Las Vegas, NV,1G1JE5SB3F4187357,Chevrolet,SonicSedan,Sonic,15420
522,9489,2014,23632,Belle Plaine, MN,1G1JC5SH5E4209576,Chevrolet,SonicSedan,Sonic,15420
523,7970,2013,43828,Stone Mountain, GA,1G1JC5SH4D4132701,Chevrolet,SonicSedan,Sonic,15420
524,9780,2014,47681,Palm Coast, FL,1G1JC5SH0E4185512,Chevrolet,SonicSedan,Sonic,15420
525,8995,2013,81322,Racine, WI,1G1JE6SB1D4191717,Chevrolet,SonicHatchback,Sonic,15420
526,9800,2015,31665,Nottingham, MD,1G1JC5SH0F4176651,Chevrolet,SonicSedan,Sonic,15420
527,10444,2015,41848,Newark, DE,1G1JC6SH8F4117725,Chevrolet,SonicHatch,Sonic,15420
528,9900,2014,29749,Harlingen, TX,1G1JA6SH1E4140851,Chevrolet,SonicHatchback,Sonic,15420
529,8999,2012,72252,Middlebury, CT,1G1JC6SH8C4144161,Chevrolet,SonicHatch,Sonic,15420
530,12991,2016,41565,Tucson, AZ,1G1JE5SB3G4141576,Chevrolet,SonicSedan,Sonic,15420
531,9945,2014,66740,Albuquerque, NM,1G1JC6SH2E4193469,Chevrolet,SonicHatchback,Sonic,15420
532,11595,2012,37121,Taylor, MI,1G1JC6SH8C4136125,Chevrolet,SonicHatch,Sonic,15420
533,10555,2016,40474,Phoenix, AZ,1G1JE5SB4G4140727,Chevrolet,SonicSedan,Sonic,15420
534,11398,2015,41822,Richmond, CA,1G1JC6SG4F4211091,Chevrolet,SonicHatch,Sonic,15420
535,11500,2015,33258,Newnan, GA,1G1JC6SH6F4171749,Chevrolet,SonicHatch,Sonic,15420
536,14992,2015,45460,Wappingers Falls, NY,1G1JE5SB8F4129793,Chevrolet,SonicSedan,Sonic,15420
